source_id,source_label,profile_id,u_pos,u_pos_x,u_pos_y,spawn_region,approach_side,inside_convoy_envelope,suggested_label,actual_outcome_label,clearance_m,n_hits,unique_ships_hit,closest_any_ship_distance_m,closest_any_ship_id
curated_v4,Curated v4,VAE000854,"[-3044.931640625, 1230.16259765625]",-3044.931640625,1230.16259765625,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1907.1833955842453,3,2,31.312896722834225,S18
curated_v4,Curated v4,VAE000855,"[1152.529541015625, -334.4884948730469]",1152.529541015625,-334.4884948730469,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,334.6242151345368,4,1,2.813332084818753,S23
curated_v4,Curated v4,VAE000856,"[306.51080322265625, 5204.57373046875]",306.51080322265625,5204.57373046875,port_vae,port,False,credible_hit_threat,credible_hit_threat,1092.5552054146174,4,1,4.4141341547994974,S27
curated_v4,Curated v4,VAE000857,"[707.03759765625, 4852.9638671875]",707.03759765625,4852.9638671875,port_vae,port,False,credible_hit_threat,credible_hit_threat,738.4693157981684,4,2,5.766590321022071,S26
curated_v4,Curated v4,VAE000858,"[-253.1431884765625, 4450.53271484375]",-253.1431884765625,4450.53271484375,port_vae,port,False,credible_hit_threat,credible_hit_threat,336.62861422783317,4,1,7.527469424991047,S33
curated_v4,Curated v4,VAE000859,"[-54.322509765625, 5341.9267578125]",-54.322509765625,5341.9267578125,port_vae,port,False,credible_hit_threat,credible_hit_threat,1239.4404880194177,3,1,3.9830979137421414,S39
curated_v4,Curated v4,VAE000860,"[451.673583984375, 5631.3447265625]",451.673583984375,5631.3447265625,port_vae,port,False,credible_hit_threat,credible_hit_threat,1532.8632461952254,2,2,11.811694650596257,S31
curated_v4,Curated v4,VAE000861,"[2536.390625, 1003.9777221679688]",2536.390625,1003.9777221679688,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1441.0702873199148,4,2,12.370263435906336,S41
curated_v4,Curated v4,VAE000862,"[-163.82159423828125, -6108.2724609375]",-163.82159423828125,-6108.2724609375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1994.524678806769,3,2,7.846660290774443,S17
curated_v4,Curated v4,VAE000863,"[432.23974609375, -6297.16259765625]",432.23974609375,-6297.16259765625,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,2191.8429811092915,4,3,41.86683179621637,S17
curated_v4,Curated v4,VAE000865,"[395.04962158203125, -6014.61572265625]",395.04962158203125,-6014.61572265625,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1907.093405309948,4,2,8.223766071456875,S23
curated_v4,Curated v4,VAE000866,"[645.907470703125, 3488.91064453125]",645.907470703125,3488.91064453125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,627.1593889776254,4,2,5.574865259528766,S26
curated_v4,Curated v4,VAE000868,"[3905.267578125, -2076.448974609375]",3905.267578125,-2076.448974609375,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2841.5979840610817,1,1,62.00788017406928,S38
curated_v4,Curated v4,VAE000869,"[968.4337158203125, -2210.273193359375]",968.4337158203125,-2210.273193359375,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,560.789059101974,4,3,23.03469404885118,S26
curated_v4,Curated v4,VAE000870,"[-104.65713500976562, 5925.62109375]",-104.65713500976562,5925.62109375,port_vae,port,False,credible_hit_threat,credible_hit_threat,1815.0578137767227,3,2,22.012503378948278,S32
curated_v4,Curated v4,VAE000871,"[1945.406005859375, -2602.080078125]",1945.406005859375,-2602.080078125,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,814.7209525900273,3,2,6.24721265638649,S12
curated_v4,Curated v4,VAE000872,"[1325.24462890625, 4478.45263671875]",1325.24462890625,4478.45263671875,port_vae,port,False,credible_hit_threat,credible_hit_threat,406.7632541880798,4,1,4.334678606564836,S09
curated_v4,Curated v4,VAE000874,"[-104.34600830078125, 5860.052734375]",-104.34600830078125,5860.052734375,port_vae,port,False,credible_hit_threat,credible_hit_threat,1749.67030074143,4,2,8.092455117116518,S39
curated_v4,Curated v4,VAE000875,"[-118.76419067382812, 449.9449768066406]",-118.76419067382812,449.9449768066406,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,463.1569789648684,2,2,3.8481781653713294,S21
curated_v4,Curated v4,VAE000877,"[3470.194580078125, -2255.104248046875]",3470.194580078125,-2255.104248046875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2377.829278274554,2,1,22.56106585529797,S04
curated_v4,Curated v4,VAE000878,"[-146.6546630859375, -5644.1689453125]",-146.6546630859375,-5644.1689453125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1531.5627343103613,1,1,13.581402618182123,S30
curated_v4,Curated v4,VAE000879,"[-1570.314208984375, -440.03302001953125]",-1570.314208984375,-440.03302001953125,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,613.3730446534566,4,2,21.601375060741105,S33
curated_v4,Curated v4,VAE000880,"[3387.749755859375, 576.2138671875]",3387.749755859375,576.2138671875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2317.5253800487058,3,2,4.513224606088117,S17
curated_v4,Curated v4,VAE000881,"[297.9607238769531, -5156.04833984375]",297.9607238769531,-5156.04833984375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1043.5559473473868,2,2,3.3243825541440333,S33
curated_v4,Curated v4,VAE000882,"[-141.36285400390625, 6107.4931640625]",-141.36285400390625,6107.4931640625,port_vae,port,False,credible_hit_threat,credible_hit_threat,1994.6018063119677,1,1,19.81087661082642,S41
curated_v4,Curated v4,VAE000883,"[-2111.61669921875, 4799.85693359375]",-2111.61669921875,4799.85693359375,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1186.3900337874973,3,2,10.617644899536154,S40
curated_v4,Curated v4,VAE000884,"[3306.088623046875, 1847.431396484375]",3306.088623046875,1847.431396484375,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2214.806517291092,3,1,10.25039500864645,S18
curated_v4,Curated v4,VAE000885,"[-1123.424560546875, 5256.61328125]",-1123.424560546875,5256.61328125,port_vae,port,False,credible_hit_threat,credible_hit_threat,1141.9810712392198,4,1,11.545790533477414,S26
curated_v4,Curated v4,VAE000886,"[1602.691650390625, 1874.5380859375]",1602.691650390625,1874.5380859375,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,681.3685725988049,3,1,10.666862642013093,S21
curated_v4,Curated v4,VAE000887,"[-3950.871826171875, 266.17059326171875]",-3950.871826171875,266.17059326171875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,2820.4593556594778,2,2,2.3345762828810406,S18
curated_v4,Curated v4,VAE000888,"[340.6572265625, 5760.58984375]",340.6572265625,5760.58984375,port_vae,port,False,credible_hit_threat,credible_hit_threat,1649.6002642505641,1,1,49.5003843774967,S24
curated_v4,Curated v4,VAE000889,"[-208.15338134765625, 3260.60107421875]",-208.15338134765625,3260.60107421875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,517.8049206187897,4,1,5.665584590385921,S05
curated_v4,Curated v4,VAE000890,"[686.132568359375, -5633.49267578125]",686.132568359375,-5633.49267578125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1518.6927121947115,4,3,15.987672288223731,S18
curated_v4,Curated v4,VAE000891,"[412.4609680175781, 917.9935913085938]",412.4609680175781,917.9935913085938,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,489.45237721996597,2,1,56.2378227572255,S18
curated_v4,Curated v4,VAE000892,"[2862.637939453125, 2803.5400390625]",2862.637939453125,2803.5400390625,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1720.6962437108573,2,1,9.466638125980863,S03
curated_v4,Curated v4,VAE000893,"[-1277.313720703125, 673.3426513671875]",-1277.313720703125,673.3426513671875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,686.6079679987051,2,1,4.411724648864982,S13
curated_v4,Curated v4,VAE000895,"[-285.51263427734375, -4981.3505859375]",-285.51263427734375,-4981.3505859375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,868.417506691921,2,2,18.944348206789417,S38
curated_v4,Curated v4,VAE000897,"[-2934.020263671875, -260.7867126464844]",-2934.020263671875,-260.7867126464844,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1809.9069850067524,3,2,17.40158921670819,S26
curated_v4,Curated v4,VAE000898,"[449.5787353515625, 4976.423828125]",449.5787353515625,4976.423828125,port_vae,port,False,credible_hit_threat,credible_hit_threat,889.5095405167708,1,1,23.817224284816696,S31
curated_v4,Curated v4,VAE000901,"[-162.55621337890625, -5724.736328125]",-162.55621337890625,-5724.736328125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1611.2904028659336,4,2,12.113183893832915,S30
curated_v4,Curated v4,VAE000902,"[777.2205810546875, 1091.47607421875]",777.2205810546875,1091.47607421875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,294.6644471860762,4,1,18.048565266024454,S18
curated_v4,Curated v4,VAE000904,"[3170.456298828125, -1974.88916015625]",3170.456298828125,-1974.88916015625,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2115.31010833397,3,3,8.298633684454648,S25
curated_v4,Curated v4,VAE000905,"[3628.990966796875, -1754.1131591796875]",3628.990966796875,-1754.1131591796875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2515.246986667768,3,2,22.110221125722397,S32
curated_v4,Curated v4,VAE000906,"[1.1129150390625, -6335.38671875]",1.1129150390625,-6335.38671875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,2232.2087154459637,3,2,5.945439514559965,S22
curated_v4,Curated v4,VAE000907,"[2301.365234375, 4134.58544921875]",2301.365234375,4134.58544921875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1158.5341946655853,3,3,12.714481909853848,S26
curated_v4,Curated v4,VAE000908,"[445.604736328125, -3163.43701171875]",445.604736328125,-3163.43701171875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,472.9589851214839,3,3,4.552934853458313,S06
curated_v4,Curated v4,VAE000909,"[-1570.112060546875, 5302.42822265625]",-1570.112060546875,5302.42822265625,port_vae,port,False,credible_hit_threat,credible_hit_threat,1262.0956808080132,3,3,0.9175592448591938,S20
curated_v4,Curated v4,VAE000910,"[3604.950927734375, 2323.911376953125]",3604.950927734375,2323.911376953125,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2497.399711697888,4,2,6.041125394103314,S12
curated_v4,Curated v4,VAE000911,"[409.7904052734375, 1684.1300048828125]",409.7904052734375,1684.1300048828125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,361.25471196263084,3,2,5.482096447194444,S08
curated_v4,Curated v4,VAE000912,"[275.35321044921875, 5824.5478515625]",275.35321044921875,5824.5478515625,port_vae,port,False,credible_hit_threat,credible_hit_threat,1710.386967504692,3,1,22.056789204865836,S34
curated_v4,Curated v4,VAE000913,"[2463.374755859375, -526.6989135742188]",2463.374755859375,-526.6989135742188,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1421.5488881747847,1,1,55.426698736214256,S16
curated_v4,Curated v4,VAE000914,"[-437.4530029296875, 352.0068359375]",-437.4530029296875,352.0068359375,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,409.30232027131007,2,1,27.42219251494315,S08
curated_v4,Curated v4,VAE000915,"[3212.2509765625, -300.9723205566406]",3212.2509765625,-300.9723205566406,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2091.0246152893824,3,1,2.924686567742385,S38
curated_v4,Curated v4,VAE000916,"[-154.70297241210938, -5359.37451171875]",-154.70297241210938,-5359.37451171875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1246.7664119257834,4,3,7.8034046577485725,S24
curated_v4,Curated v4,VAE000917,"[3000.2861328125, -2646.42578125]",3000.2861328125,-2646.42578125,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1859.805642682128,2,1,32.32706062544446,S18
curated_v4,Curated v4,VAE000918,"[990.5009765625, 4988.1279296875]",990.5009765625,4988.1279296875,port_vae,port,False,credible_hit_threat,credible_hit_threat,886.5425116268522,4,1,13.272585269385054,S34
curated_v4,Curated v4,VAE000919,"[1442.75341796875, -1792.617919921875]",1442.75341796875,-1792.617919921875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,516.8251159524763,1,1,36.810931982887816,S08
curated_v4,Curated v4,VAE000921,"[-1194.222900390625, -391.0285949707031]",-1194.222900390625,-391.0285949707031,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,394.3693035838237,4,1,17.155954844692076,S03
curated_v4,Curated v4,VAE000922,"[-2052.722412109375, -3110.0966796875]",-2052.722412109375,-3110.0966796875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,980.9220359742213,2,1,1.4207557683376073,S31
curated_v4,Curated v4,VAE000923,"[-786.6730346679688, -4363.97705078125]",-786.6730346679688,-4363.97705078125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,268.8207055997868,3,1,6.6679480073186,S23
curated_v4,Curated v4,VAE000924,"[-480.9686279296875, 2261.63720703125]",-480.9686279296875,2261.63720703125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,523.3150242025063,3,2,10.632403278721979,S30
curated_v4,Curated v4,VAE000925,"[3130.7373046875, 281.3119201660156]",3130.7373046875,281.3119201660156,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2007.5447663436594,3,1,3.564629895295575,S33
curated_v4,Curated v4,VAE000926,"[-1517.89013671875, -3572.512939453125]",-1517.89013671875,-3572.512939453125,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,659.2555427492229,4,2,11.109816001646077,S17
curated_v4,Curated v4,VAE000928,"[82.69039916992188, 5888.1376953125]",82.69039916992188,5888.1376953125,port_vae,port,False,credible_hit_threat,credible_hit_threat,1779.3302653612805,3,2,28.779417176416,S40
curated_v4,Curated v4,VAE000929,"[-499.35577392578125, 1811.18310546875]",-499.35577392578125,1811.18310546875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,477.4879642985409,2,1,16.968407909688324,S20
curated_v4,Curated v4,VAE000930,"[553.2046508789062, 1867.939453125]",553.2046508789062,1867.939453125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,513.7454421568807,4,2,6.420284072175578,S07
curated_v4,Curated v4,VAE000932,"[3556.658447265625, 683.150634765625]",3556.658447265625,683.150634765625,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2508.4740161774416,4,2,9.086730614916608,S25
curated_v4,Curated v4,VAE000935,"[-4231.13037109375, -1681.143798828125]",-4231.13037109375,-1681.143798828125,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,3103.605411817773,1,1,57.15449075137676,S32
curated_v4,Curated v4,VAE000937,"[-2085.82861328125, 22.877269744873047]",-2085.82861328125,22.877269744873047,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,943.106125254642,3,3,22.62537130891804,S27
curated_v4,Curated v4,VAE000938,"[3478.271484375, 962.5408935546875]",3478.271484375,962.5408935546875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2370.827336248014,4,2,10.605637308359416,S32
curated_v4,Curated v4,VAE000940,"[-428.70318603515625, 6227.904296875]",-428.70318603515625,6227.904296875,port_vae,port,False,credible_hit_threat,credible_hit_threat,2122.5576681289513,4,4,31.89195202969106,S33
curated_v4,Curated v4,VAE000941,"[258.49884033203125, 5968.52392578125]",258.49884033203125,5968.52392578125,port_vae,port,False,credible_hit_threat,credible_hit_threat,1853.9650303247504,2,2,30.472840643017324,S32
curated_v4,Curated v4,VAE000942,"[195.95631408691406, -5565.9853515625]",195.95631408691406,-5565.9853515625,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1451.5524567922344,4,2,13.072924780567135,S23
curated_v4,Curated v4,VAE000943,"[426.9359130859375, 5796.0283203125]",426.9359130859375,5796.0283203125,port_vae,port,False,credible_hit_threat,credible_hit_threat,1692.886824167648,4,2,15.47065065987839,S34
curated_v4,Curated v4,VAE000944,"[-767.2416381835938, -5067.59375]",-767.2416381835938,-5067.59375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,956.2680954988989,4,3,5.498860499053152,S17
curated_v4,Curated v4,VAE000945,"[3551.4345703125, 1127.765625]",3551.4345703125,1127.765625,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2420.746224185426,2,2,3.643515218618241,S32
curated_v4,Curated v4,VAE000946,"[2671.737060546875, 2239.041748046875]",2671.737060546875,2239.041748046875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1609.7243687358186,4,2,9.848731502787201,S32
curated_v4,Curated v4,VAE000947,"[-2273.511962890625, -396.7591247558594]",-2273.511962890625,-396.7591247558594,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1198.1131421179928,2,2,13.677258429816115,S12
curated_v4,Curated v4,VAE000949,"[-967.8882446289062, -861.560546875]",-967.8882446289062,-861.560546875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,539.2628029200556,4,1,28.484203268908782,S16
curated_v4,Curated v4,VAE000951,"[-40.978515625, -6309.701171875]",-40.978515625,-6309.701171875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,2202.9055757561036,4,2,3.1786871328873736,S32
curated_v4,Curated v4,VAE000952,"[308.6900329589844, 6134.04638671875]",308.6900329589844,6134.04638671875,port_vae,port,False,credible_hit_threat,credible_hit_threat,2020.8340811793782,4,4,7.523338460895921,S18
curated_v4,Curated v4,VAE000953,"[3355.601806640625, -2272.014404296875]",3355.601806640625,-2272.014404296875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2262.2163071526707,3,2,20.85150868569921,S32
curated_v4,Curated v4,VAE000954,"[-68.61154174804688, -3291.955078125]",-68.61154174804688,-3291.955078125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,571.6016467276945,3,2,38.55406537294611,S32
curated_v4,Curated v4,VAE000955,"[-475.998046875, 5714.052734375]",-475.998046875,5714.052734375,port_vae,port,False,credible_hit_threat,credible_hit_threat,1612.9557241105476,4,2,13.675371496809566,S21
curated_v4,Curated v4,VAE000956,"[221.23208618164062, -5059.189453125]",221.23208618164062,-5059.189453125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,944.4181940897648,3,1,2.7549202307781218,S22
curated_v4,Curated v4,VAE000957,"[715.6339721679688, -4614.7568359375]",715.6339721679688,-4614.7568359375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,500.8461876623962,4,2,13.881460635795417,S19
curated_v4,Curated v4,VAE000958,"[-140.0943603515625, -5331.4716796875]",-140.0943603515625,-5331.4716796875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1219.8865621045195,4,2,4.237207540387339,S22
curated_v4,Curated v4,VAE000959,"[-1957.7373046875, -1034.7669677734375]",-1957.7373046875,-1034.7669677734375,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,881.6197407320192,2,2,8.208407695978176,S26
curated_v4,Curated v4,VAE000960,"[-1567.305419921875, 4039.58935546875]",-1567.305419921875,4039.58935546875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,430.919633372494,4,1,6.5718603501194774,S13
curated_v4,Curated v4,VAE000961,"[2361.879638671875, 1421.5076904296875]",2361.879638671875,1421.5076904296875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1219.9009595589741,1,1,34.730948430184256,S28
curated_v4,Curated v4,VAE000962,"[47.3680419921875, -3166.5341796875]",47.3680419921875,-3166.5341796875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,460.49630866602416,4,2,10.241899299793388,S24
curated_v4,Curated v4,VAE000963,"[-2197.237548828125, 1135.7333984375]",-2197.237548828125,1135.7333984375,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1080.3008206475529,3,2,51.81697606512732,S31
curated_v4,Curated v4,VAE000964,"[-2922.54443359375, 982.4596557617188]",-2922.54443359375,982.4596557617188,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1821.595069890229,2,2,6.2474589507597695,S11
curated_v4,Curated v4,VAE000965,"[3596.890380859375, 3453.632080078125]",3596.890380859375,3453.632080078125,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2541.401388920685,2,1,26.116679619453418,S04
curated_v4,Curated v4,VAE000967,"[-1200.052734375, -2453.831298828125]",-1200.052734375,-2453.831298828125,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,294.93941702926395,4,1,10.028414789405993,S08
curated_v4,Curated v4,VAE000968,"[3903.1865234375, -2710.936767578125]",3903.1865234375,-2710.936767578125,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2760.375076023601,1,1,21.56937207959992,S03
curated_v4,Curated v4,VAE000969,"[-275.67352294921875, -6014.42529296875]",-275.67352294921875,-6014.42529296875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1900.2084544200573,3,3,4.170004715213225,S32
curated_v4,Curated v4,VAE000970,"[-714.7838745117188, 5228.40869140625]",-714.7838745117188,5228.40869140625,port_vae,port,False,credible_hit_threat,credible_hit_threat,1113.9858089568527,4,3,12.283473577416798,S20
curated_v4,Curated v4,VAE000971,"[-869.8711547851562, -3438.828125]",-869.8711547851562,-3438.828125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,700.5855877870708,3,2,22.080599726786144,S24
curated_v4,Curated v4,VAE000972,"[3566.893310546875, -1432.160888671875]",3566.893310546875,-1432.160888671875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2424.6497483452363,1,1,39.482870295351624,S38
curated_v4,Curated v4,VAE000973,"[-1094.98046875, 2057.678466796875]",-1094.98046875,2057.678466796875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,687.2013153848243,4,1,1.5050179688793008,S12
curated_v4,Curated v4,VAE000974,"[353.2895812988281, -4620.45361328125]",353.2895812988281,-4620.45361328125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,520.800411202662,4,3,5.845185441629933,S23
curated_v4,Curated v4,VAE000977,"[-632.2463989257812, 932.4033203125]",-632.2463989257812,932.4033203125,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,442.4496713034613,3,2,30.60496078441154,S20
curated_v4,Curated v4,VAE000978,"[3529.69140625, -2511.922119140625]",3529.69140625,-2511.922119140625,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2397.870998790887,3,1,6.214147572495573,S31
curated_v4,Curated v4,VAE000980,"[-220.74102783203125, -4557.76513671875]",-220.74102783203125,-4557.76513671875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,443.0348471529056,4,3,22.86300389919723,S23
curated_v4,Curated v4,VAE000981,"[-465.72137451171875, 1825.469482421875]",-465.72137451171875,1825.469482421875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,504.41263710449596,3,1,9.592554871332924,S20
curated_v4,Curated v4,VAE000982,"[-3316.61083984375, -1669.1717529296875]",-3316.61083984375,-1669.1717529296875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,2193.8853733109895,4,4,4.540266116601102,S18
curated_v4,Curated v4,VAE000983,"[400.56500244140625, -5784.419921875]",400.56500244140625,-5784.419921875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1678.4524555633252,4,2,8.382117340584482,S23
curated_v4,Curated v4,VAE000984,"[-227.59619140625, -600.6618041992188]",-227.59619140625,-600.6618041992188,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,600.6626429665437,4,2,4.1894531113292635,S35
curated_v4,Curated v4,VAE000986,"[2196.64697265625, -2761.419677734375]",2196.64697265625,-2761.419677734375,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1053.804488339476,2,2,12.653680796521167,S25
curated_v4,Curated v4,VAE000987,"[-266.5545654296875, -6272.26318359375]",-266.5545654296875,-6272.26318359375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,2157.7970102860554,4,4,5.637428677711751,S23
curated_v4,Curated v4,VAE000988,"[-1861.988525390625, -4530.52392578125]",-1861.988525390625,-4530.52392578125,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,830.5244620782463,4,3,7.233662245314126,S02
curated_v4,Curated v4,VAE000989,"[-3533.012451171875, -1155.229248046875]",-3533.012451171875,-1155.229248046875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,2399.7866194846065,3,2,20.691148717191517,S11
curated_v4,Curated v4,VAE000990,"[499.4228515625, -5730.62158203125]",499.4228515625,-5730.62158203125,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1626.5349139866835,4,2,15.356774749226158,S22
curated_v4,Curated v4,VAE000991,"[-3843.437744140625, 1497.3929443359375]",-3843.437744140625,1497.3929443359375,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,2703.3660267940063,2,2,38.86261828064739,S32
curated_v4,Curated v4,VAE000992,"[106.59930419921875, 5012.77490234375]",106.59930419921875,5012.77490234375,port_vae,port,False,credible_hit_threat,credible_hit_threat,906.2246382741663,3,1,11.76056059247919,S25
curated_v4,Curated v4,VAE000994,"[-3388.065673828125, 1058.71044921875]",-3388.065673828125,1058.71044921875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,2266.764158616733,2,2,32.82717976084073,S32
curated_v4,Curated v4,VAE000996,"[-194.27349853515625, -6265.87646484375]",-194.27349853515625,-6265.87646484375,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,2151.350335558461,1,1,0.5896610126241613,S38
curated_v4,Curated v4,VAE000997,"[282.5887451171875, -6041.49169921875]",282.5887451171875,-6041.49169921875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1927.4479729522573,4,3,3.2087850014162624,S10
curated_v4,Curated v4,VAE000998,"[1168.790771484375, -444.84954833984375]",1168.790771484375,-444.84954833984375,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,445.5965490799073,4,1,1.5459761962858136,S08
curated_v4,Curated v4,VAE000999,"[2855.876220703125, 1106.3143310546875]",2855.876220703125,1106.3143310546875,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,1733.297849072104,3,1,3.0412513588545362,S24
curated_v4,Curated v4,VAE001000,"[-327.836181640625, -6201.810546875]",-327.836181640625,-6201.810546875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,2089.368527214407,3,2,10.271132050813577,S32
curated_v4,Curated v4,VAE001001,"[-342.04705810546875, -3585.201904296875]",-342.04705810546875,-3585.201904296875,inside_convoy_envelope,inside,True,credible_hit_threat,credible_hit_threat,541.6127564645807,2,2,20.780338495246937,S39
curated_v4,Curated v4,VAE001002,"[490.37872314453125, -5758.35888671875]",490.37872314453125,-5758.35888671875,starboard_vae,starboard,False,credible_hit_threat,credible_hit_threat,1655.1360335513216,4,3,8.734834661353286,S16
curated_v4,Curated v4,VAE001003,"[3359.41796875, -2667.4306640625]",3359.41796875,-2667.4306640625,ahead_vae,ahead,False,credible_hit_threat,credible_hit_threat,2217.7126965561356,4,2,14.137652764081377,S17
curated_v4,Curated v4,VAE001004,"[-2231.108642578125, 1469.1512451171875]",-2231.108642578125,1469.1512451171875,astern_vae,astern,False,credible_hit_threat,credible_hit_threat,1092.472728939777,3,2,25.674295988700514,S04
curated_v4,Curated v4,VAE001005,"[405.51861572265625, 5581.0859375]",405.51861572265625,5581.0859375,port_vae,port,False,credible_hit_threat,credible_hit_threat,1476.9206637797024,4,2,2.740577473557696,S27
