profile_id,name,approach_family,range_band,n,speed_mps,base_bearing_rad,spread_doctrine,spread_deg,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,u_pos_x,u_pos_y,range_to_centroid_m,bearing_error_deg,severity,flag_count,suggested_label,flags,source,generator_version,mode,seed,convoy_profile
D000996,dataset_000996_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.174986191463145,uniform_divergent,16.0,1.3,2.5,1.9,-1153.5862958501662,-1885.007792250673,2209.9809317772547,8.78753125251843,10.545037503022117,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000997,dataset_000997_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.04421790167046627,uniform_divergent,5.0,2.1,2.0,1.7,-2187.1662014124977,3.303493519862336,2187.1686962076355,2.4469597256064386,2.9363516707277264,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000998,dataset_000998_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9463311617861303,uniform_divergent,5.5,1.3,3.0,1.5,-1763.896722023738,-2629.6085761050113,3166.413256271378,1.9261813025567223,2.3114175630680664,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D000999,dataset_000999_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-2.9764612466609215,uniform_divergent,16.0,1.3,2.5,1.0,2283.4040003081627,-22.20281701318204,2283.5119429743827,10.018434105237434,12.02212092628492,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001000,dataset_001000_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.0638501974585646,uniform_divergent,6.000000000000001,1.7,2.0,1.9,-545.9928166983123,-1105.563136241967,1233.036091971087,2.7629747121941146,3.3155696546329376,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001001,dataset_001001_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.059056835018812,uniform_divergent,5.5,2.1,3.0,1.8,2164.808610713884,220.78292866746145,2176.0380103784855,1.0943518071786849,1.3132221686144219,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001002,dataset_001002_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.83502617579828,uniform_divergent,5.0,0.9,2.0,1.2,-1348.3033142923605,-1626.5339617738216,2112.7078728814845,2.4997415575850677,2.999689869102081,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001003,dataset_001003_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,-0.11160742505078716,uniform_divergent,5.5,2.4,3.0,1.8,-3351.1919865875734,219.43099465580815,3358.368308030613,2.648341115024982,3.178009338029978,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001004,dataset_001004_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.9087815401145046,uniform_divergent,5.5,0.6,1.5,1.0,-1915.6304632123872,-2498.961921574968,3148.722083174214,0.4579444581156305,0.5495333497387566,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001005,dataset_001005_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.196228841668027,uniform_divergent,16.0,1.3,2.5,1.5,1083.0352781121896,2192.5864575074806,2445.485797808025,9.547423217756528,11.456907861307833,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001006,dataset_001006_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.0733592059105814,uniform_divergent,7.0,1.7,1.5,1.4,2031.0706411817837,259.3718718768409,2047.564826175591,3.367910662327256,4.041492794792707,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001007,dataset_001007_east_abeam_close_uniform_random,east_abeam,close,4,15.4333,-2.9492116369695554,uniform_divergent,8.0,0.7,3.0,1.8,1313.3387971905931,201.59863195417435,1328.721492492625,2.2957856227912665,2.75494274734952,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001008,dataset_001008_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.0731888647406655,uniform_divergent,4.5,1.9,2.5,1.9,-1845.2970221320816,2912.4275050880724,3447.8043842832876,3.847300310914614,4.616760373097537,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001009,dataset_001009_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-1.0557907840490444,uniform_divergent,7.0,0.9,2.0,1.1,-1186.0280326551058,2130.4060771069385,2438.2970589364036,0.40232164878785626,0.4827859785454275,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001010,dataset_001010_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,0.24089690786977985,uniform_divergent,5.0,1.0,1.5,1.7,-1926.746047898376,-313.0137113919006,1952.006126171571,4.57488070308299,5.489856843699588,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001011,dataset_001011_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.8887123807076821,uniform_divergent,4.0,0.6,3.0,1.5,-784.2380677340483,-828.3678265643906,1140.7114459714367,4.351932453041456,5.222318943649746,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001012,dataset_001012_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,0.9928464643116489,uniform_divergent,5.5,0.9,2.0,1.9,-1214.2410244839539,-1901.020756562765,2255.717442948542,0.5464524726566921,0.6557429671880305,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001013,dataset_001013_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.8905303934829867,uniform_divergent,6.000000000000001,1.5,1.5,1.6,-738.6283775169401,778.5240725516337,1073.1596393900065,4.517305695857482,5.420766835028979,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001014,dataset_001014_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.0777901532191816,uniform_divergent,3.5,1.3,3.0,1.9,1958.4774262561218,194.04437803870397,1968.066830624212,2.0027388392413252,2.40328660708959,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001015,dataset_001015_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-1.1230114595427256,uniform_divergent,12.000000000000002,1.3,3.0,1.8,-1187.3383978576283,1739.5289895588487,2106.118129769256,8.659822086596611,10.391786503915933,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001016,dataset_001016_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,0.09796278347025922,uniform_divergent,4.0,1.3,1.5,1.4,-3185.753909669081,-99.74092995016241,3187.3148928336464,3.8195993329425084,4.58351919953101,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001017,dataset_001017_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.0183003577359218,uniform_divergent,4.5,0.8,2.5,1.0,1420.4332323707788,2916.8917836413543,3244.362532932739,0.32451220212481924,0.3894146425497831,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001018,dataset_001018_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.9892037008589697,uniform_divergent,4.5,1.1,3.0,1.4,-1123.9794665219117,1994.3090766206922,2289.2353601704126,3.917481257899754,4.700977509479705,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001019,dataset_001019_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.4832444714543325,uniform_divergent,12.000000000000002,1.6,1.5,1.9,2261.5790753335864,2385.8091526804683,3287.373606239579,8.81064570756326,10.572774849075913,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001020,dataset_001020_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,-0.08303727474144942,uniform_divergent,5.5,1.9,1.5,1.8,-3245.2699855572787,407.4963823738361,3270.7538245497326,2.3992733361302845,2.879128003356341,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001021,dataset_001021_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-1.058055117039478,uniform_divergent,6.000000000000001,2.5,1.5,1.6,-1180.033419698357,2081.3567114958964,2392.597883492755,0.17333294908325134,0.2079995388999016,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001022,dataset_001022_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.22718811692224,uniform_divergent,6.000000000000001,1.1,1.5,1.9,654.5561854107503,758.1714931584426,1001.6325738001809,3.196721618223487,3.8360659418681844,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001023,dataset_001023_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,1.1465393632898875,uniform_divergent,4.5,0.9,2.5,1.5,-1623.0675035483837,-2981.825354952026,3394.9419094455147,4.252208034803302,5.102649641763962,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001024,dataset_001024_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,3.0827480469608464,uniform_divergent,16.0,0.7,2.0,1.0,2264.2576675116866,276.92389895123637,2281.1290254380215,10.344324355662822,12.413189226795387,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001025,dataset_001025_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,0.714541559704158,uniform_divergent,12.000000000000002,1.9,3.0,1.1,-2058.2610360503745,-2431.7851662440335,3185.909224583727,8.815234524762612,10.578281429715135,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001026,dataset_001026_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.867771554091714,uniform_divergent,6.000000000000001,0.6,3.0,1.5,-648.8954047079832,882.028669771105,1095.0067673532078,3.938986518102378,4.7267838217228535,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001027,dataset_001027_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.7303624809130836,uniform_divergent,12.000000000000002,1.5,2.5,1.3,-1543.2679574794051,1870.7449401149777,2425.1520817359983,8.632441844737517,10.35893021368502,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001028,dataset_001028_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-1.999181741809999,uniform_divergent,16.0,2.5,2.0,1.7,1245.8425947333585,1822.6522866065748,2207.755676863752,9.809210580941322,11.771052697129585,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001029,dataset_001029_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.1502620337435587,uniform_divergent,6.5,0.6,3.0,1.5,604.9624151741791,991.5692262135377,1161.5459759075788,1.813318809387331,2.175982571264797,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001030,dataset_001030_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,-0.022681742061051748,uniform_divergent,16.0,2.5,1.5,1.3,-3030.2516252356518,-432.65228174150207,3060.9823438137364,9.425208287729447,11.310249945275336,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001031,dataset_001031_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.8564714562538529,uniform_divergent,5.0,0.9,2.5,1.3,-586.1261233327111,785.7839581286338,980.3062079296117,4.208080520409796,5.049696624491755,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001032,dataset_001032_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,0.04546994749129099,uniform_divergent,6.000000000000001,1.9,3.0,1.1,-3035.885221001379,46.1725607464991,3036.2363182829627,3.4765763106714265,4.171891572805712,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001033,dataset_001033_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.2511323021396725,uniform_divergent,5.0,1.9,3.0,1.6,933.2909136801997,988.5623648637408,1359.5173697981993,4.372278695096138,5.246734434115365,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001034,dataset_001034_west_abeam_long_uniform_random,west_abeam,long,4,15.4333,-0.06144941948662025,uniform_divergent,8.0,2.3,2.0,1.7,-3105.9361418462336,158.11193186932343,3109.957990106316,0.6065878954024796,0.7279054744829755,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001035,dataset_001035_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.281605476741195,uniform_divergent,5.5,1.4,2.5,2.0,1244.1763237743658,-1692.6926215454102,2100.7577289337696,4.40943959435743,5.291327513228915,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001036,dataset_001036_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.065471590931594,uniform_divergent,4.5,0.9,2.0,1.3,960.7274808550698,1713.3451384974242,1964.3189293194946,0.9379403062162371,1.1255283674594845,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001037,dataset_001037_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.9495203077931547,uniform_divergent,6.000000000000001,2.1,2.5,1.4,-1541.0871529021313,1847.63489203235,2405.972632241562,4.234532300887646,5.081438761065175,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001038,dataset_001038_west_abeam_close_uniform_random,west_abeam,close,4,15.4333,0.08504221401074448,uniform_divergent,7.0,0.9,3.0,2.0,-1442.687626988073,-32.434315643412695,1443.0521729638654,3.584660631844703,4.301592758213643,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001039,dataset_001039_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.089552373682048,uniform_divergent,5.0,0.6,2.5,1.3,-1131.2420965789322,-2140.3471632900573,2420.907817426367,0.284640190961988,0.3415682291543856,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001040,dataset_001040_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.949929618510483,uniform_divergent,4.5,1.8,3.0,1.7,-646.0384043384892,-789.2475246773248,1019.9398389559581,3.728992005694675,4.47479040683361,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001041,dataset_001041_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,0.3342994567347396,uniform_divergent,14.0,1.6,2.5,1.9,-2362.5157853140763,-390.0835866107949,2394.5032972208096,9.778224322125919,11.733869186551102,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001042,dataset_001042_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.0079630679716662,uniform_divergent,14.0,0.7,2.5,1.4,529.8929290402035,-799.0545525754786,958.7881383488244,8.50253377170981,10.203040526051772,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001043,dataset_001043_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.9276423277424013,uniform_divergent,8.0,1.8,2.0,1.6,-1378.8521944899962,1878.6573036013197,2330.361911511699,0.5729712297627433,0.6875654757152919,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001044,dataset_001044_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-0.998818472806807,uniform_divergent,3.5,2.1,1.5,1.9,-1468.3648568394872,2590.0280995515636,2977.304302429957,3.2217116440613056,3.8660539728735666,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001045,dataset_001045_south_east_quarter_close_uniform_random,south_east_quarter,close,4,15.4333,2.2136902109976417,uniform_divergent,5.0,1.8,2.0,1.8,663.7406618046462,-762.0109479582003,1010.5505187475907,4.222003758805107,5.0664045105661275,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001046,dataset_001046_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.043957297956527,uniform_divergent,7.0,1.8,2.5,1.3,-471.5981131424129,-953.9650235007406,1064.168241577549,3.8798977778293415,4.6558773333952095,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001047,dataset_001047_south_west_quarter_medium_uniform_random,south_west_quarter,medium,4,15.4333,1.2680664103554902,uniform_divergent,14.0,1.4,2.5,2.0,-893.0732093835647,-1802.2906296063356,2011.4251840139275,9.014243842555405,10.817092611066487,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001048,dataset_001048_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.8077196201337169,uniform_divergent,16.0,0.7,3.0,1.6,-1361.6985156032686,1930.5929409069024,2362.501206534233,8.524740825619574,10.229688990743488,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001049,dataset_001049_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.0832566763839897,uniform_divergent,5.0,0.7,2.0,1.2,886.5268162757766,1888.1578411531736,2085.921817586718,4.210847009905629,5.053016411886755,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001050,dataset_001050_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,2.9979287456346353,uniform_divergent,7.0,0.7,2.0,1.3,2949.3725845528816,-416.30588954882523,2978.6086074180985,0.19707477762251144,0.23648973314701371,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001051,dataset_001051_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,1.143447746529882,uniform_divergent,16.0,1.7,2.5,1.3,-548.5653780578034,-804.4116521532171,973.6539837763563,9.806609389315543,11.767931267178652,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001052,dataset_001052_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.253351571169285,uniform_divergent,6.000000000000001,1.2,2.0,1.7,679.2722300804188,987.2006183446507,1198.3220866772365,4.576482571420645,5.491779085704774,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001053,dataset_001053_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.268339797286642,uniform_divergent,5.5,1.4,1.5,1.9,1397.9205042909346,1871.1784235665104,2335.699130696818,3.203613385289942,3.84433606234793,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001054,dataset_001054_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-0.8515075149880356,uniform_divergent,6.000000000000001,1.8,1.5,1.0,-809.9159616449706,915.3614379796094,1222.2317403288935,0.2903347766447676,0.3484017319737211,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001055,dataset_001055_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.276200371910213,uniform_divergent,5.5,1.8,2.0,1.6,1994.703805627598,2466.5367232972394,3172.1675049655096,1.4539880516001025,1.744785661920123,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001056,dataset_001056_south_west_quarter_long_uniform_random,south_west_quarter,long,4,15.4333,1.138719362283865,uniform_divergent,4.0,0.5,3.0,1.6,-1389.9770817319106,-2920.8554314900402,3234.7229772276987,0.6926623947467324,0.8311948736960789,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001057,dataset_001057_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-1.116983270960473,uniform_divergent,3.5,1.1,2.5,1.4,-1028.5068712505906,1755.9975790038975,2035.0316660133885,4.356396992202971,5.227676390643564,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001058,dataset_001058_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.0058398460939318025,uniform_divergent,5.0,0.6,2.0,1.9,-2072.6470196880614,-89.10506101187082,2074.5614910432837,2.796282600514356,3.355539120617227,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001059,dataset_001059_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.1892558196249876,uniform_divergent,8.0,1.7,2.5,1.7,675.0090189856769,1111.026302402518,1300.0063924235978,4.154157645704096,4.984989174844915,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001060,dataset_001060_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-0.9829952311594673,uniform_divergent,8.0,2.4,1.5,1.5,-1508.8518292159931,2620.3300835361856,3023.7003140544866,3.7441046266082685,4.492925551929922,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001061,dataset_001061_north_east_quarter_medium_uniform_random,north_east_quarter,medium,4,15.4333,-2.234527824790791,uniform_divergent,7.0,1.1,1.5,1.6,1515.0047035543482,1679.9098736088886,2262.1530530095506,4.0162929794818885,4.819551575378266,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001062,dataset_001062_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.0556312312675944,uniform_divergent,8.0,0.6,2.5,1.3,1622.080659640946,2878.3246706653704,3303.9216964301863,1.624451818717209,1.9493421824606507,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001063,dataset_001063_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.15997680226955682,uniform_divergent,4.5,1.1,1.5,1.6,-2313.4583728793727,233.04629928505523,2325.1667081429096,3.4137083319419705,4.096449998330365,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001064,dataset_001064_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.338737078953235,uniform_divergent,6.5,2.2,1.5,2.0,1632.95515419682,-1787.0379859376585,2420.75345683985,1.5793978228350787,1.8952773874020943,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001065,dataset_001065_north_east_quarter_close_uniform_random,north_east_quarter,close,4,15.4333,-2.21469817465847,uniform_divergent,14.0,0.6,2.0,2.0,518.8363123745913,1016.6736887181511,1141.4098774630595,9.856397773954319,11.827677328745182,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001066,dataset_001066_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.287792509989808,uniform_divergent,4.5,0.8,1.5,1.2,2084.7448495364947,-2164.63732116849,3005.297958583215,2.842055913610475,3.41046709633257,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001067,dataset_001067_south_east_quarter_long_uniform_random,south_east_quarter,long,4,15.4333,2.173860235239724,uniform_divergent,4.0,2.1,2.0,1.0,1752.5993751753037,-2846.898899831475,3343.117993090661,2.935857852132658,3.5230294225591896,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001068,dataset_001068_north_west_quarter_medium_uniform_random,north_west_quarter,medium,4,15.4333,-0.8513074356302089,uniform_divergent,5.5,0.8,1.5,1.0,-1432.3337706656773,1795.6572178204394,2296.9468593112897,2.6455215048712377,3.1746258058454853,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001069,dataset_001069_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,3.0008839740120585,uniform_divergent,4.5,1.0,2.5,1.3,3407.103661290605,-421.1176575218366,3433.0300669024914,1.0159966015750308,1.219195921890037,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001070,dataset_001070_south_east_quarter_medium_uniform_random,south_east_quarter,medium,4,15.4333,2.062830601794921,uniform_divergent,5.5,1.8,2.0,1.2,924.7801402152319,-1841.257887141231,2060.4487168324026,1.5231887005879217,1.8278264407055058,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001071,dataset_001071_north_west_quarter_close_uniform_random,north_west_quarter,close,4,15.4333,-1.0761709069466223,uniform_divergent,7.0,0.6,2.0,1.4,-707.8250095215752,1085.9190542950269,1296.2393438656395,4.757210324977317,5.70865238997278,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001072,dataset_001072_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-0.8916351440080968,uniform_divergent,3.5,0.8,1.5,1.5,-2242.0274814032605,2537.8604770634497,3386.3583727077926,2.545343570265543,3.054412284318652,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001073,dataset_001073_east_abeam_long_uniform_random,east_abeam,long,4,15.4333,2.945240169161591,uniform_divergent,16.0,0.9,1.5,1.0,3107.942801091002,-132.9814233528045,3110.7864783379655,8.800114015856266,10.56013681902752,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001074,dataset_001074_south_west_quarter_close_uniform_random,south_west_quarter,close,4,15.4333,0.781292335772349,uniform_divergent,12.000000000000002,1.4,1.5,1.2,-732.1142965145874,-990.35872752505,1231.5850568864846,8.761896163596212,10.514275396315455,0,credible_near_miss,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001075,dataset_001075_north_east_quarter_long_uniform_random,north_east_quarter,long,4,15.4333,-2.0940497289376467,uniform_divergent,7.0,0.8,2.5,1.5,1631.4590955399356,2717.537860766448,3169.6483724727364,0.9980591966935402,1.1976710360322482,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001076,dataset_001076_north_west_quarter_long_uniform_random,north_west_quarter,long,4,15.4333,-1.0427029138297295,uniform_divergent,5.5,1.2,2.5,1.7,-1391.9658760055615,2827.7700419434027,3151.8014547360885,4.048870513450491,4.858644616140589,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001077,dataset_001077_east_abeam_medium_uniform_random,east_abeam,medium,4,15.4333,-3.001820584588462,uniform_divergent,3.5,2.0,2.5,1.3,2270.346866425222,254.47444275361278,2284.563883086132,1.6129794154757815,1.9355752985709378,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
D001078,dataset_001078_west_abeam_medium_uniform_random,west_abeam,medium,4,15.4333,-0.04764918893125875,uniform_divergent,3.5,2.4,2.5,1.9,-2428.845150359988,146.81305397049488,2433.278207941578,0.7289728891749111,0.8747674670098933,0,credible_hit_threat,,generate_attack_profile_scaffold,v2,dataset,1945,convoy_layout_1
